VTX, IDX, POSITION0.x, POSITION0.y, POSITION0.z, POSITION0.w, NORMAL0.x, NORMAL0.y, NORMAL0.z, NORMAL0.w, TANGENT0.x, TANGENT0.y, TANGENT0.z, TANGENT0.w, POSITION6.x, POSITION6.y, POSITION6.z, POSITION6.w, POSITION7.x, POSITION7.y, POSITION7.z, POSITION7.w, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD0.z, TEXCOORD0.w
472, 329, -8.32031,  1.30566, -71.0625,  1.00,  0.00,  0.49804,  0.49804,  0.00,  0.49804,  0.49804,  0.00,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
473, 326, -8.32031,  1.88477, -72.125,  1.00,  0.00,  0.49804,  0.50196,  0.00,  0.49412,  0.49804,  0.00,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
474, 330, -8.32031,  3.64453, -72.0625,  1.00,  0.00,  0.51373,  0.48627,  0.00,  0.5098,  0.49804,  0.00,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
475, 326, -8.32031,  1.88477, -72.125,  1.00,  0.00,  0.49804,  0.50196,  0.00,  0.49412,  0.49804,  0.00,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
476, 329, -8.32031,  1.30566, -71.0625,  1.00,  0.00,  0.49804,  0.49804,  0.00,  0.49804,  0.49804,  0.00,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
477, 329, -8.32031,  1.30566, -71.0625,  1.00,  0.00,  0.49804,  0.49804,  0.00,  0.49804,  0.49804,  0.00,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
478, 331, -8.32031,  3.06641, -70.9375,  1.00,  0.00,  0.49804,  0.49804,  0.00,  0.49804,  0.49804,  0.00,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
479, 330, -8.32031,  3.64453, -72.0625,  1.00,  0.00,  0.51373,  0.48627,  0.00,  0.5098,  0.49804,  0.00,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
480, 332, -8.75781,  5.09375, -46.21875,  1.00,  0.09804,  0.23922,  0.36078,  0.00,  0.77255,  0.08235,  0.48235,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
481, 333, -9.35938,  5.10547, -45.0625,  1.00,  0.00,  0.49804,  0.49804,  0.00,  0.49804,  0.00,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
482, 334, -9.35938,  5.6875, -46.15625,  1.00,  0.01569,  0.49412,  0.37647,  0.00,  0.52941,  0.01176,  0.38824,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
483, 334, -9.35938,  5.6875, -46.15625,  1.00,  0.01569,  0.49412,  0.37647,  0.00,  0.52941,  0.01176,  0.38824,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
484, 335, -8.75781,  5.67188, -47.3125,  1.00,  0.30588,  0.49804,  0.03922,  0.00,  0.75686,  0.08627,  0.38824,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
485, 332, -8.75781,  5.09375, -46.21875,  1.00,  0.09804,  0.23922,  0.36078,  0.00,  0.77255,  0.08235,  0.48235,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
486, 336, -8.30469,  4.39844, -46.21875,  1.00,  0.09804,  0.23922,  0.36078,  0.00,  0.76863,  0.07843,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
487, 332, -8.75781,  5.09375, -46.21875,  1.00,  0.09804,  0.23922,  0.36078,  0.00,  0.77255,  0.08235,  0.48235,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
488, 335, -8.75781,  5.67188, -47.3125,  1.00,  0.30588,  0.49804,  0.03922,  0.00,  0.75686,  0.08627,  0.38824,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
489, 335, -8.75781,  5.67188, -47.3125,  1.00,  0.30588,  0.49804,  0.03922,  0.00,  0.75686,  0.08627,  0.38824,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
490, 337, -8.30469,  4.97656, -47.3125,  1.00,  0.49804,  0.49804,  0.00,  0.00,  0.76863,  0.07843,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
491, 336, -8.30469,  4.39844, -46.21875,  1.00,  0.09804,  0.23922,  0.36078,  0.00,  0.76863,  0.07843,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
492, 338, -3.84961,  3.61328, -70.125,  1.00,  0.18039,  0.11373,  0.47843,  0.00,  0.88235,  0.18039,  0.48627,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
493, 339, -3.01367,  3.62891, -70.125,  1.00,  0.56078,  0.43922,  0.00784,  0.00,  0.95294,  0.69804,  0.53333,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
494, 340, -3.01367,  3.05078, -69.0625,  1.00,  0.49804,  0.93725,  0.72941,  0.00,  0.99608,  0.49804,  0.49412,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
495, 340, -3.01367,  3.05078, -69.0625,  1.00,  0.49804,  0.93725,  0.72941,  0.00,  0.99608,  0.49804,  0.49412,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
496, 341, -3.84961,  3.03516, -69.0625,  1.00,  0.50196,  0.05882,  0.26667,  0.00,  0.99608,  0.50196,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
497, 338, -3.84961,  3.61328, -70.125,  1.00,  0.18039,  0.11373,  0.47843,  0.00,  0.88235,  0.18039,  0.48627,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
498, 342, -4.56641,  3.61328, -70.125,  1.00,  0.6549,  0.02745,  0.47059,  0.00,  0.97255,  0.6549,  0.50196,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
499, 338, -3.84961,  3.61328, -70.125,  1.00,  0.18039,  0.11373,  0.47843,  0.00,  0.88235,  0.18039,  0.48627,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
500, 341, -3.84961,  3.03516, -69.0625,  1.00,  0.50196,  0.05882,  0.26667,  0.00,  0.99608,  0.50196,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
501, 341, -3.84961,  3.03516, -69.0625,  1.00,  0.50196,  0.05882,  0.26667,  0.00,  0.99608,  0.50196,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
502, 343, -4.56641,  3.03516, -69.0625,  1.00,  0.49804,  0.05882,  0.26667,  0.00,  0.99608,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
503, 342, -4.56641,  3.61328, -70.125,  1.00,  0.6549,  0.02745,  0.47059,  0.00,  0.97255,  0.6549,  0.50196,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
504, 344, -8.70313,  3.61328, -70.125,  1.00,  0.39216,  0.01176,  0.47451,  0.00,  0.98431,  0.39216,  0.49412,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
505, 342, -4.56641,  3.61328, -70.125,  1.00,  0.6549,  0.02745,  0.47059,  0.00,  0.97255,  0.6549,  0.50196,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
506, 343, -4.56641,  3.03516, -69.0625,  1.00,  0.49804,  0.05882,  0.26667,  0.00,  0.99608,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
507, 343, -4.56641,  3.03516, -69.0625,  1.00,  0.49804,  0.05882,  0.26667,  0.00,  0.99608,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
508, 345, -8.70313,  3.03516, -69.0625,  1.00,  0.49804,  0.05882,  0.26667,  0.00,  0.99608,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
509, 344, -8.70313,  3.61328, -70.125,  1.00,  0.39216,  0.01176,  0.47451,  0.00,  0.98431,  0.39216,  0.49412,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
510, 346, -8.30469,  4.39844, -68.3125,  1.00,  0.00,  0.49804,  0.49804,  0.00,  0.49804,  0.49804,  0.00,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
511, 347, -8.30469,  4.39844, -46.21875,  1.00,  0.09804,  0.23922,  0.36078,  0.00,  0.61176,  0.57255,  0.01961,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
512, 348, -8.30469,  4.97656, -47.3125,  1.00,  0.49804,  0.49804,  0.00,  0.00,  0.36078,  0.97647,  0.49804,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
513, 348, -8.30469,  4.97656, -47.3125,  1.00,  0.49804,  0.49804,  0.00,  0.00,  0.36078,  0.97647,  0.49804,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
514, 349, -8.30469,  4.97656, -69.375,  1.00,  0.49804,  0.49804,  0.99608,  0.00,  0.39608,  0.98431,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
515, 346, -8.30469,  4.39844, -68.3125,  1.00,  0.00,  0.49804,  0.49804,  0.00,  0.49804,  0.49804,  0.00,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
516, 350, -8.30469,  3.28906, -68.3125,  1.00,  0.00,  0.49804,  0.49804,  0.00,  0.49804,  0.49804,  0.00,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
517, 346, -8.30469,  4.39844, -68.3125,  1.00,  0.00,  0.49804,  0.49804,  0.00,  0.49804,  0.49804,  0.00,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
518, 349, -8.30469,  4.97656, -69.375,  1.00,  0.49804,  0.49804,  0.99608,  0.00,  0.39608,  0.98431,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
519, 349, -8.30469,  4.97656, -69.375,  1.00,  0.49804,  0.49804,  0.99608,  0.00,  0.39608,  0.98431,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
520, 351, -8.30469,  3.86719, -69.375,  1.00,  0.49804,  0.49804,  0.99608,  0.00,  0.92549,  0.75294,  0.49804,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
521, 350, -8.30469,  3.28906, -68.3125,  1.00,  0.00,  0.49804,  0.49804,  0.00,  0.49804,  0.49804,  0.00,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
522, 352, -3.76563,  4.97656, -69.375,  1.00,  0.42745,  0.49412,  0.99216,  0.00,  0.99216,  0.49804,  0.56863,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
523, 353, -0.50879,  4.97656, -69.375,  1.00,  0.00,  0.50196,  0.49804,  0.00,  0.50196,  0.99608,  0.49804,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
524, 354, -0.50879,  4.39844, -68.3125,  1.00,  0.99608,  0.49804,  0.49804,  0.00,  0.49804,  0.00,  0.50196,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
525, 354, -0.50879,  4.39844, -68.3125,  1.00,  0.99608,  0.49804,  0.49804,  0.00,  0.49804,  0.00,  0.50196,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
526, 355, -3.76563,  4.39844, -68.3125,  1.00,  0.49804,  0.93725,  0.72941,  0.00,  0.99608,  0.49804,  0.49804,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
527, 352, -3.76563,  4.97656, -69.375,  1.00,  0.42745,  0.49412,  0.99216,  0.00,  0.99216,  0.49804,  0.56863,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
528, 356, -9.35938,  5.10547, -43.09375,  1.00,  0.00,  0.49804,  0.49804,  0.00,  0.49804,  0.49804,  0.00,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
529, 357, -9.35938,  6.11719, -43.09375,  1.00,  0.00,  0.49804,  0.49804,  0.00,  0.49804,  0.49804,  0.00,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
530, 358, -9.35938,  6.69531, -44.1875,  1.00,  0.08627,  0.77647,  0.52157,  0.00,  0.47843,  0.5098,  0.00,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
531, 358, -9.35938,  6.69531, -44.1875,  1.00,  0.08627,  0.77647,  0.52157,  0.00,  0.47843,  0.5098,  0.00,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
532, 359, -9.35938,  5.6875, -44.1875,  1.00,  0.00,  0.49412,  0.50196,  0.00,  0.49412,  0.49804,  0.00,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
533, 356, -9.35938,  5.10547, -43.09375,  1.00,  0.00,  0.49804,  0.49804,  0.00,  0.49804,  0.49804,  0.00,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
534, 360, -9.35938,  5.10547, -45.0625,  1.00,  0.00,  0.49804,  0.49804,  0.00,  0.49804,  0.49804,  0.00,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
535, 356, -9.35938,  5.10547, -43.09375,  1.00,  0.00,  0.49804,  0.49804,  0.00,  0.49804,  0.49804,  0.00,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
536, 359, -9.35938,  5.6875, -44.1875,  1.00,  0.00,  0.49412,  0.50196,  0.00,  0.49412,  0.49804,  0.00,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
537, 359, -9.35938,  5.6875, -44.1875,  1.00,  0.00,  0.49412,  0.50196,  0.00,  0.49412,  0.49804,  0.00,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
538, 361, -9.35938,  5.6875, -46.15625,  1.00,  0.01569,  0.49412,  0.37647,  0.00,  0.61961,  0.49804,  0.01569,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
539, 360, -9.35938,  5.10547, -45.0625,  1.00,  0.00,  0.49804,  0.49804,  0.00,  0.49804,  0.49804,  0.00,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
540, 362, -4.82031,  3.64453, -70.1875,  1.00,  0.50196,  0.49804,  0.00,  0.00,  0.00,  0.49804,  0.49412,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
541, 363, -4.82031,  3.64453, -72.0625,  1.00,  0.99608,  0.5098,  0.4902,  0.00,  0.4902,  0.49804,  0.00,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
542, 364, -4.82031,  3.06641, -70.9375,  1.00,  0.49412,  0.93725,  0.72941,  0.00,  0.49412,  0.72941,  0.05882,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
543, 364, -4.82031,  3.06641, -70.9375,  1.00,  0.49412,  0.93725,  0.72941,  0.00,  0.49412,  0.72941,  0.05882,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
544, 365, -4.82031,  3.06641, -69.0625,  1.00,  0.49804,  0.93725,  0.72941,  0.00,  0.49804,  0.72941,  0.05882,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
545, 362, -4.82031,  3.64453, -70.1875,  1.00,  0.50196,  0.49804,  0.00,  0.00,  0.00,  0.49804,  0.49412,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
546, 366, -0.50879,  6.375, -47.3125,  1.00,  0.03922,  0.69412,  0.49804,  0.00,  0.49804,  0.49804,  0.00,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
547, 367, -0.50879,  4.97656, -47.3125,  1.00,  0.49804,  0.49804,  0.00,  0.00,  0.6549,  0.02745,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
548, 368, -0.50879,  4.39844, -46.21875,  1.00,  0.97255,  0.36078,  0.42745,  0.00,  0.42745,  0.51765,  0.00392,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
549, 368, -0.50879,  4.39844, -46.21875,  1.00,  0.97255,  0.36078,  0.42745,  0.00,  0.42745,  0.51765,  0.00392,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
550, 369, -0.50879,  5.79688, -46.21875,  1.00,  0.00,  0.49804,  0.49804,  0.00,  0.49804,  0.49804,  0.00,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
551, 366, -0.50879,  6.375, -47.3125,  1.00,  0.03922,  0.69412,  0.49804,  0.00,  0.49804,  0.49804,  0.00,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
552, 370,  0.01865,  4.97656, -69.375,  1.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
553, 371, -3.76563,  4.97656, -69.375,  1.00,  0.42745,  0.49412,  0.99216,  0.00,  0.00392,  0.49804,  0.42745,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
554, 372, -3.76563,  4.39844, -68.3125,  1.00,  0.49804,  0.93725,  0.72941,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
555, 372, -3.76563,  4.39844, -68.3125,  1.00,  0.49804,  0.93725,  0.72941,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
556, 373,  0.01865,  4.39844, -68.3125,  1.00,  0.49804,  0.93725,  0.72941,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
557, 370,  0.01865,  4.97656, -69.375,  1.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
558, 374, -0.50879,  4.97656, -69.375,  1.00,  0.00,  0.50196,  0.49804,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
559, 375, -0.50879,  6.375, -69.375,  1.00,  0.03922,  0.69412,  0.49804,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
560, 376, -0.50879,  5.79688, -68.3125,  1.00,  0.99608,  0.49804,  0.49804,  0.00,  0.49804,  0.49804,  0.99608,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
561, 376, -0.50879,  5.79688, -68.3125,  1.00,  0.99608,  0.49804,  0.49804,  0.00,  0.49804,  0.49804,  0.99608,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
562, 377, -0.50879,  4.39844, -68.3125,  1.00,  0.99608,  0.49804,  0.49804,  0.00,  0.49804,  0.49804,  0.99608,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
563, 374, -0.50879,  4.97656, -69.375,  1.00,  0.00,  0.50196,  0.49804,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
564, 378, -3.01367,  3.62891, -70.125,  1.00,  0.56078,  0.43922,  0.00784,  0.00,  0.00392,  0.4902,  0.43529,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
565, 379, -4.82031,  3.64453, -70.1875,  1.00,  0.50196,  0.49804,  0.00,  0.00,  0.00,  0.49804,  0.49412,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
566, 380, -4.82031,  3.06641, -69.0625,  1.00,  0.49804,  0.93725,  0.72941,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
567, 380, -4.82031,  3.06641, -69.0625,  1.00,  0.49804,  0.93725,  0.72941,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
568, 381, -3.01367,  3.05078, -69.0625,  1.00,  0.49804,  0.93725,  0.72941,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
569, 378, -3.01367,  3.62891, -70.125,  1.00,  0.56078,  0.43922,  0.00784,  0.00,  0.00392,  0.4902,  0.43529,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
570, 382, -8.5625,  2.125, -72.8125,  1.00,  0.63529,  0.49804,  0.01961,  0.00,  0.97255,  0.56078,  0.63529,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
571, 383, -8.30469,  2.13867, -72.6875,  1.00,  0.75294,  0.49804,  0.07059,  0.00,  0.9098,  0.63529,  0.7451,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
572, 384, -8.30469,  1.32422, -70.125,  1.00,  0.99608,  0.49804,  0.49804,  0.00,  0.49804,  0.99608,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
573, 384, -8.30469,  1.32422, -70.125,  1.00,  0.99608,  0.49804,  0.49804,  0.00,  0.49804,  0.99608,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
574, 385, -8.5625,  1.30957, -70.25,  1.00,  0.43922,  0.02745,  0.34902,  0.00,  0.99216,  0.44314,  0.48235,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
